Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
58876.9,965.05,377.05,201.83,2.39,0.09,60280.86,274.05,1.58,0.89,1.25,-1.17,-0.39,1.46,0.85,0.86,CALI
57854.13,930.73,358.58,207.91,3.66,1.37,58738.1,271.31,1.23,-0.63,-0.85,1.55,-0.43,-0.22,1.32,1.73,CALI
59337.47,939.93,351.96,213.45,2.24,1.24,59999.51,274.17,0.1,1.58,0.7,0.76,-0.56,1.81,-0.01,2.78,CALI
57854.51,930.73,360.25,208.13,2.19,-0.09,58736.79,271.98,1.83,0.75,1.35,0.22,-1.77,1.01,0.96,1.04,CALI
56626.67,922.94,356.71,201.18,2.2,0.47,57277.8,269.28,0.3,0.57,1.31,1.02,1.07,-1.37,0.47,1.64,CALI
57786.48,916.53,332.4,224.23,0.9,1.58,59195.9,270.57,-0.29,1.93,1.29,1.44,0.77,0.57,-0.73,-0.76,CALI
58739.62,944.09,369.67,204.73,-0.02,1.99,59700.83,274.39,0.51,2.52,1.25,0.55,0.2,0.6,-0.62,1.65,CALI
52448.36,883.21,336.8,198.78,0.37,1.28,53081.72,260.33,-0.34,1.58,0.21,1.26,-0.63,-0.38,1.82,-1.16,CALI
55500.92,898.38,345.13,206.08,2.54,-0.32,56395.72,266.68,-1.19,0.45,1.02,1.76,-0.49,0.45,-0.48,0.75,CALI
56675.27,899.19,346.77,208.7,1.66,0.02,57179.77,268.0,1.7,1.53,-1.43,0.19,0.35,-1.29,0.76,1.49,CALI
58101.51,908.35,333.29,223.07,1.12,-0.87,58983.72,272.31,3.49,2.4,0.61,0.64,-1.1,1.55,0.35,-0.28,CALI
54074.7,893.05,340.97,203.17,0.85,-0.23,55293.34,263.23,-0.08,0.43,-0.35,-0.07,1.01,-1.03,0.39,1.09,CALI
59040.67,929.5,359.48,211.18,1.99,1.0,60025.97,274.3,0.09,-1.23,0.66,1.17,-0.02,-0.33,2.28,0.99,CALI
58251.41,949.82,365.66,207.7,3.01,-0.85,59974.58,273.98,0.1,-0.09,0.69,-0.58,-0.43,0.75,0.72,1.11,CALI
57786.67,917.82,331.84,226.02,2.33,1.14,59195.48,271.0,3.17,-0.07,1.0,-0.38,-2.43,1.91,-1.08,1.14,CALI
56376.77,923.13,349.44,205.43,-0.13,2.05,57030.87,268.67,-0.19,1.83,-0.14,1.77,-0.13,-0.97,0.86,1.92,CALI
54680.31,898.63,355.69,198.38,1.2,1.06,55370.1,265.1,1.72,0.13,2.1,-0.8,0.92,-1.18,2.06,1.75,CALI
53609.94,894.53,355.85,192.55,1.58,0.63,54084.08,261.41,-0.12,-0.35,1.26,-0.13,1.55,1.57,-1.05,-0.52,CALI
58821.07,944.78,367.91,205.3,1.68,1.41,60178.58,274.12,0.72,2.48,-0.21,2.29,-0.81,0.71,-1.72,0.56,CALI
58961.28,936.83,362.83,208.99,3.09,2.1,59574.25,275.09,-0.11,-0.97,1.61,0.21,0.14,1.09,1.2,1.02,CALI
57906.82,915.2,359.86,204.27,2.17,2.33,58997.63,272.19,0.99,-0.63,1.84,0.2,-0.62,-0.84,1.22,-0.22,CALI
58959.75,935.93,362.89,208.19,2.76,0.3,59574.81,274.39,-0.19,0.85,0.75,-0.05,0.99,0.01,1.69,0.33,CALI
56679.09,911.54,356.42,205.68,0.74,2.28,57530.45,268.0,1.3,1.94,1.77,1.79,0.16,-0.06,0.29,1.56,CALI
54136.62,905.2,355.15,193.71,1.01,0.85,54768.25,263.67,2.59,2.71,0.1,0.61,-3.33,-0.22,2.86,0.59,CALI
57907.29,914.82,362.27,207.03,1.28,-0.51,58996.09,272.27,0.82,0.47,-0.34,0.97,-0.31,-0.1,-1.56,0.97,CALI
59413.47,920.49,348.07,219.13,0.12,1.14,60024.27,276.99,1.06,1.16,-0.26,1.47,-2.18,-0.67,1.05,1.93,CALI
57860.86,952.03,374.38,201.92,2.5,2.73,59220.78,268.68,1.08,1.05,-1.15,0.38,0.18,-1.04,1.23,2.3,CALI
55938.05,910.02,345.93,204.45,3.17,1.91,56665.28,267.84,0.51,0.9,1.19,1.27,-1.39,-0.47,1.44,0.88,CALI
59387.44,932.7,360.63,210.26,3.63,1.28,59876.56,276.44,2.35,-0.01,0.79,0.16,-0.81,-0.71,0.83,0.19,CALI
59423.47,952.55,361.71,210.95,0.41,1.2,60548.78,275.2,-0.64,-0.42,0.86,2.22,-0.84,1.33,1.35,2.68,CALI
59652.31,963.42,380.67,202.79,2.8,1.41,61245.47,275.58,0.22,0.21,0.12,0.89,-0.22,0.16,2.34,1.07,CALI
59618.06,928.04,340.76,225.4,1.4,0.95,60537.64,276.4,0.77,3.85,1.53,-0.34,1.18,0.75,0.23,0.28,CALI
59337.66,940.17,351.78,214.35,0.5,1.0,59998.82,273.11,-0.92,0.95,-0.06,1.31,0.84,-0.93,-0.51,1.53,CALI
56626.49,922.77,356.45,203.99,1.9,1.95,57280.12,267.87,0.91,1.19,0.87,-0.93,-0.49,-1.47,1.7,-0.44,CALI
58101.53,905.97,334.86,223.68,1.31,0.5,58985.86,271.08,0.52,0.94,-0.06,0.78,0.05,0.04,0.74,1.01,CALI
58635.53,929.88,352.66,215.17,4.23,-0.42,59678.4,272.85,-0.0,1.35,0.93,1.1,1.88,1.03,1.07,2.04,CALI
59342.84,943.49,355.36,214.35,1.33,1.39,60736.19,275.44,0.73,-1.23,1.06,0.92,-0.81,0.79,2.9,-0.91,CALI
58878.36,963.69,377.22,202.31,0.77,-0.02,60277.74,274.48,1.02,1.13,-1.93,1.89,0.93,0.97,0.49,1.77,CALI
57548.46,931.41,362.48,207.23,1.93,0.1,58470.91,270.32,-0.87,2.62,1.07,0.05,-1.69,-0.15,-1.02,0.23,CALI
58102.21,908.91,335.09,224.1,3.45,1.05,58987.12,272.44,1.26,1.14,0.97,1.08,-0.21,0.61,-0.98,0.78,CALI
54074.9,895.88,342.52,203.42,-0.13,1.36,55292.91,261.09,-0.01,-0.1,-0.03,-0.59,1.19,-1.05,2.17,0.16,CALI
59042.23,930.94,359.3,210.09,2.18,2.9,60024.63,275.89,1.76,2.61,-0.72,0.7,-0.17,-0.26,-0.99,0.02,CALI
59649.88,965.49,377.79,205.18,2.79,0.94,61245.24,275.45,0.63,1.41,1.02,1.31,0.28,0.07,0.04,0.67,CALI
54341.41,866.48,304.61,227.27,0.76,-2.57,54906.34,262.44,-0.14,1.53,-0.19,0.38,-0.3,-0.66,0.8,0.86,CALI
55971.55,896.17,343.44,207.84,1.58,1.5,56563.2,267.26,0.93,0.99,1.44,-0.02,-1.09,-0.42,0.24,1.42,CALI
59343.62,945.02,355.64,215.38,0.76,0.83,60733.06,274.8,2.38,0.56,0.38,0.69,0.05,-0.75,-0.47,1.49,CALI
54137.07,906.2,356.25,195.52,0.19,0.75,54768.64,263.7,0.5,1.64,0.51,0.46,-0.55,0.69,-0.14,0.71,CALI
57551.0,930.97,362.97,204.28,2.31,3.79,58470.42,269.74,0.86,1.91,0.33,0.93,-0.59,-0.13,1.48,0.15,CALI
59467.47,944.14,371.48,205.83,2.84,-0.57,60108.14,274.07,0.01,0.38,1.4,0.24,-0.2,-0.66,-0.13,1.16,CALI
58094.33,921.48,348.44,212.66,0.71,0.44,58691.53,272.79,0.2,1.2,0.91,0.47,0.69,0.53,0.58,-0.65,CALI
57854.14,929.93,359.05,207.41,0.38,1.51,58737.52,271.98,0.79,-0.22,0.71,0.71,0.46,-0.97,-0.27,1.92,CALI
58103.15,906.76,334.25,223.78,2.29,1.82,58986.85,273.43,2.31,2.82,1.65,0.97,-0.33,-0.3,0.07,0.77,CALI
55938.45,910.34,346.65,205.28,1.13,1.55,56664.66,268.19,-0.38,-0.05,1.4,1.54,-0.32,0.21,-1.0,0.59,CALI
59207.98,960.05,373.01,203.49,3.02,-0.39,60037.69,275.84,1.46,1.15,0.44,0.64,-2.29,-0.58,1.28,0.44,CALI
57852.21,932.76,360.38,207.51,0.63,1.18,58737.19,271.22,1.94,0.54,1.45,1.31,0.28,-1.52,-0.93,0.09,CALI
55722.02,897.79,319.61,226.53,3.4,0.59,56735.01,268.4,-0.19,1.62,0.94,0.0,-1.85,0.93,1.35,2.8,CALI
59345.53,945.16,354.52,213.98,2.8,-0.74,60736.29,276.14,1.17,0.58,1.22,1.27,0.2,-0.99,2.5,0.29,CALI
59387.72,931.62,363.17,209.66,2.17,2.63,59877.07,277.06,0.16,2.93,2.26,0.86,-1.08,-0.73,0.53,1.09,CALI
55501.76,897.94,345.02,207.76,0.73,-0.04,56394.13,265.91,-1.81,-0.15,1.45,-0.97,-0.6,-1.83,1.81,0.75,CALI
55542.78,923.57,358.6,197.3,0.92,0.67,56204.19,266.47,0.19,1.26,0.51,1.6,0.19,-0.11,1.72,0.96,CALI
59335.54,939.64,351.84,215.13,1.49,1.89,59997.03,274.53,0.86,1.02,1.24,-0.94,0.95,-0.99,-0.06,2.09,CALI
53610.91,893.77,354.59,193.06,0.86,1.06,54084.7,261.86,0.91,0.18,0.97,0.28,1.87,-0.42,0.19,-0.05,CALI
56835.18,911.38,340.83,213.17,1.6,-0.49,57508.48,269.18,3.19,0.81,-0.83,2.0,-1.67,0.8,1.11,-0.54,CALI
57853.2,931.54,358.51,207.32,0.67,1.68,58737.8,270.42,-0.23,0.82,-0.2,-0.91,-1.66,2.25,0.32,-1.22,CALI
56679.75,910.24,355.53,204.32,1.88,-0.03,57532.91,267.94,1.99,1.16,1.4,2.75,0.76,1.76,0.45,1.13,CALI
58095.43,923.46,349.11,212.65,1.18,1.42,58691.32,271.9,-0.63,-0.35,0.46,0.13,-1.64,0.26,1.77,1.76,CALI
56376.46,919.76,350.25,204.35,0.42,0.31,57033.72,267.11,0.2,1.79,2.69,-0.4,-0.21,-0.82,0.94,1.11,CALI
59515.49,940.03,353.8,217.03,2.58,0.86,60643.08,274.44,2.22,0.32,0.47,0.82,0.31,-0.49,0.29,0.37,CALI
59468.21,945.3,369.48,206.39,1.83,0.24,60105.08,274.73,-0.11,0.36,1.55,-0.81,-1.22,0.24,1.19,2.04,CALI
54342.65,867.88,304.59,227.37,0.06,-0.39,54907.09,262.11,0.3,0.11,1.99,0.42,-0.63,-0.61,2.21,-1.07,CALI
54076.08,894.58,343.73,204.22,3.71,0.92,55293.79,262.04,2.09,2.24,0.56,-0.65,0.14,0.95,0.43,-0.44,CALI
58633.84,930.35,351.21,212.87,0.88,1.29,59676.99,273.04,1.04,0.34,0.06,-1.59,1.01,-0.26,-0.31,1.08,CALI
53608.34,894.08,354.29,193.28,0.82,2.75,54084.79,259.79,2.33,-1.04,1.95,-0.18,0.79,2.34,0.35,1.94,CALI
57906.98,915.88,358.76,206.93,2.0,1.02,58998.03,272.53,-0.34,1.07,0.94,0.55,-1.4,0.78,2.65,2.01,CALI
57548.08,927.22,364.43,206.04,2.21,-0.45,58470.95,270.71,1.36,1.72,0.15,-0.65,0.05,0.11,0.0,-0.13,CALI
54137.33,905.19,356.9,195.67,1.89,1.72,54767.27,263.05,0.38,2.37,-0.09,1.83,-1.75,0.68,-0.5,1.25,CALI
57863.58,951.42,373.31,200.57,1.9,1.73,59221.62,270.47,0.22,1.32,-0.97,0.47,-0.4,0.06,2.21,2.05,CALI
56272.04,920.75,373.18,193.42,3.35,1.46,57445.04,267.18,0.58,1.06,0.09,1.35,0.03,-1.56,1.56,0.73,CALI
57016.63,903.26,352.11,211.53,2.09,1.84,58127.25,269.21,1.45,-0.54,0.61,0.52,1.04,0.46,0.06,0.07,CALI
59423.28,950.5,361.37,210.17,1.35,0.31,60550.57,274.76,-0.12,1.25,1.94,1.9,0.47,-1.61,-0.31,0.99,CALI
59039.74,930.36,359.93,210.91,2.41,0.39,60025.84,274.69,0.38,2.1,1.76,0.81,-0.23,-0.6,-0.09,-0.57,CALI
53610.41,894.48,352.7,193.88,0.68,0.07,54083.34,262.06,1.28,1.39,-0.24,1.22,-1.65,-1.09,-0.34,1.51,CALI
59397.37,965.51,382.93,197.61,1.5,0.95,60020.54,275.35,0.74,1.27,1.86,0.88,-0.14,-0.27,0.92,0.11,CALI
59038.78,929.77,350.54,217.17,-0.49,-1.31,60460.25,274.85,1.97,1.23,0.9,0.22,-0.12,-0.12,1.66,0.54,CALI
56378.33,921.0,351.73,204.1,3.21,1.06,57033.42,268.83,-0.86,-0.19,2.23,1.14,1.02,0.79,1.39,2.86,CALI
55969.34,898.29,343.74,208.74,1.2,1.43,56562.09,268.21,0.67,1.59,-0.54,0.9,0.98,0.13,-0.4,1.9,CALI
59207.28,958.02,371.71,204.62,3.07,1.96,60037.16,277.06,2.61,0.85,-1.27,0.53,2.01,-1.96,-0.28,-0.67,CALI
59467.42,944.99,370.52,203.36,2.87,0.4,60106.73,273.95,2.67,0.35,1.63,1.27,-2.37,0.12,0.97,1.09,CALI
57016.12,905.79,351.78,211.67,0.85,1.02,58129.59,269.17,0.87,1.14,0.54,0.88,-1.14,0.04,1.06,0.38,CALI
59617.26,927.42,340.35,224.33,1.93,2.01,60537.73,274.77,-0.51,0.62,0.27,2.0,-1.03,0.11,0.47,0.03,CALI
57785.05,916.91,330.68,223.25,0.73,-0.14,59197.31,271.21,-0.42,0.5,-0.1,1.68,0.99,0.45,-1.67,0.83,CALI
57017.57,903.14,349.29,209.92,2.05,0.7,58125.98,267.8,1.29,1.59,0.44,-0.81,-0.75,-0.57,-1.49,2.01,CALI
58876.35,965.32,377.78,204.02,1.74,1.23,60276.98,272.36,0.31,0.95,2.37,-0.59,-1.02,0.67,0.01,-0.23,CALI
57853.36,930.97,358.73,206.4,1.77,-0.26,58737.12,272.42,-0.0,0.46,-0.1,-0.19,1.24,0.21,0.33,1.4,CALI
59183.03,935.53,353.27,213.89,1.86,0.14,59939.95,275.28,0.07,1.31,0.98,0.5,0.07,0.01,-0.02,2.4,CALI
57852.61,930.88,359.51,206.5,2.87,0.3,58737.69,271.56,2.48,0.64,0.66,0.99,3.33,-0.93,2.23,-0.48,CALI
59182.52,934.22,352.29,215.86,1.15,-1.1,59939.48,273.92,2.0,1.85,0.54,0.5,-1.44,-0.39,-0.35,2.73,CALI
52448.83,885.02,336.64,198.41,1.26,0.93,53082.6,259.33,-0.05,0.29,1.17,1.16,1.74,-1.41,1.12,1.49,CALI
59414.32,921.79,348.99,218.23,0.34,0.21,60021.46,274.95,1.95,0.08,0.35,0.19,0.82,-0.15,-0.68,-0.81,CALI
56831.94,909.2,343.22,211.86,1.23,1.85,57508.51,268.92,1.87,1.35,1.89,-1.16,1.2,-1.65,0.13,0.95,CALI
58739.66,941.98,369.94,203.64,3.0,1.44,59700.85,273.07,1.05,1.71,1.58,-0.07,-0.4,1.17,-0.51,-0.04,CALI
58635.07,928.58,352.99,214.05,1.03,0.88,59677.11,273.69,0.5,0.1,1.57,0.48,-0.49,-0.46,2.52,1.88,CALI
59040.11,930.31,361.12,210.6,2.02,1.22,60026.31,276.2,1.72,1.74,-1.57,-0.35,0.96,-1.07,0.12,1.17,CALI
59342.5,944.8,354.43,214.49,0.84,1.29,60735.52,275.8,-0.8,1.58,1.98,1.83,-0.01,-0.67,-0.22,1.15,CALI
57904.83,913.84,362.58,207.88,2.69,1.3,58998.87,270.98,-0.05,0.66,-1.5,-0.28,0.36,-1.81,0.19,0.76,CALI
59469.0,946.32,368.77,205.03,0.33,0.85,60106.2,273.5,3.89,0.58,-1.64,0.87,-0.99,-0.2,2.63,1.06,CALI
54137.12,906.38,355.17,195.31,-0.46,1.98,54769.01,262.87,0.91,1.55,1.39,3.27,1.28,-1.62,0.23,0.43,CALI
55721.54,898.35,320.51,224.77,1.7,0.26,56736.31,267.85,1.42,1.39,-0.51,2.24,-0.23,-0.65,0.02,-0.8,CALI
56674.35,899.63,344.34,208.8,2.81,1.14,57179.72,270.77,0.39,2.53,-0.03,0.82,-0.08,-0.19,0.64,0.1,CALI
58093.58,920.15,350.29,214.33,2.97,-1.35,58691.01,273.55,1.76,1.03,2.54,-1.04,-0.92,0.06,-0.18,2.03,CALI
58101.78,907.46,332.83,224.84,0.79,0.14,58986.7,271.21,0.22,-0.4,2.42,0.27,0.0,0.17,-1.56,1.87,CALI
54343.81,866.91,301.88,230.3,0.64,0.16,54907.75,262.4,0.54,1.49,1.19,0.09,0.17,0.2,-0.9,-0.58,CALI
57907.39,916.4,360.8,207.07,1.19,0.41,58998.01,271.71,1.62,-0.13,0.41,-1.04,-2.86,-1.46,-0.33,1.21,CALI
58739.39,941.07,369.89,203.74,2.49,0.41,59701.27,271.94,-0.07,0.07,-1.04,0.97,-2.18,-2.63,-0.74,0.53,CALI
58739.33,942.76,371.29,205.12,2.82,0.43,59701.59,271.84,1.44,0.68,1.49,0.11,0.72,0.15,-0.53,-0.14,CALI
59343.37,945.2,356.29,214.66,2.51,3.15,60734.51,275.39,1.22,0.23,1.91,-0.09,0.44,0.05,0.36,0.32,CALI
57389.25,920.99,364.08,202.5,2.75,0.5,58764.05,271.59,-0.07,0.46,2.53,0.19,-1.41,0.02,0.3,1.21,CALI
59467.52,944.5,370.46,208.22,1.95,0.96,60107.23,275.15,0.48,4.12,1.78,0.46,-1.06,-0.7,1.33,1.11,CALI
55722.5,896.68,318.09,226.4,1.45,-0.64,56735.15,264.18,2.16,2.35,-1.17,-0.88,0.43,0.55,0.64,-0.68,CALI
57549.2,930.46,362.47,206.47,1.32,0.59,58472.19,269.46,-0.08,1.78,-1.12,1.56,0.03,1.74,2.16,1.52,CALI
58877.84,965.32,376.36,203.38,2.49,1.77,60278.12,274.2,-0.33,0.94,0.87,2.15,-0.94,0.86,0.08,0.86,CALI
56679.36,910.62,356.24,205.39,4.13,0.66,57531.92,268.37,-0.1,1.41,0.95,1.72,-0.64,0.68,2.51,2.42,CALI
52448.0,883.19,336.12,198.62,0.18,1.7,53082.43,256.14,1.3,-0.21,1.72,1.41,0.0,2.07,0.13,1.62,CALI
58094.1,922.44,350.82,213.35,2.47,0.83,58689.34,273.47,1.13,0.35,0.63,1.87,-0.0,-0.34,1.67,0.73,CALI
57785.48,916.89,333.27,226.36,2.28,0.31,59196.9,270.66,2.33,1.33,1.02,-0.31,1.59,1.29,0.29,0.9,CALI
57549.81,929.51,362.97,205.06,2.07,-0.14,58471.25,270.14,-0.46,1.99,1.2,-0.77,0.73,-0.26,0.69,1.34,CALI
58739.77,942.02,371.22,202.84,-0.31,2.29,59700.87,272.39,1.82,1.57,1.2,1.23,-0.4,1.02,-0.13,0.63,CALI
58092.78,922.17,349.25,212.17,2.86,2.16,58690.18,273.52,-0.56,0.92,0.41,1.74,0.46,1.02,-0.48,1.56,CALI
59343.96,942.21,355.45,214.45,1.02,2.78,60732.67,276.48,2.22,0.31,2.33,-0.16,-1.59,0.84,1.41,1.65,CALI
55500.94,896.32,345.5,207.01,0.3,0.17,56392.82,266.6,3.48,0.99,1.33,0.5,0.65,0.27,2.1,1.15,CALI
55973.03,897.46,342.89,207.7,0.9,-0.22,56563.38,268.14,0.78,2.3,0.96,1.72,-0.3,1.7,-1.53,0.16,CALI
59183.55,935.53,352.4,213.17,2.06,1.53,59939.15,274.78,1.38,1.63,1.24,1.45,2.18,0.48,1.09,-0.03,CALI
58960.87,936.14,363.73,207.88,3.24,0.7,59577.18,272.43,0.22,0.41,1.19,-1.2,1.45,0.21,0.75,-0.03,CALI
59345.1,945.75,357.21,215.74,2.5,1.12,60732.74,274.8,2.13,1.63,0.03,-0.49,0.78,1.16,0.46,3.08,CALI
57785.78,916.87,331.22,225.92,2.55,3.3,59195.54,270.5,0.11,1.18,1.81,-0.44,-2.42,-0.79,1.35,-0.62,CALI
59398.06,966.52,383.78,198.94,1.45,1.73,60022.32,274.65,-0.25,0.28,0.49,-0.15,-0.23,0.59,-1.18,1.15,CALI
54136.21,904.79,356.79,193.53,2.68,1.99,54769.01,261.62,1.25,1.06,-0.47,0.65,-0.05,2.14,-0.11,0.59,CALI
59618.83,927.89,340.45,225.48,0.02,1.18,60538.39,274.81,-0.05,1.4,-0.47,1.15,0.91,-0.59,1.96,0.86,CALI
59466.79,945.55,371.34,206.7,2.31,0.41,60106.78,274.4,-0.14,1.33,1.12,1.29,0.77,0.15,1.11,2.01,CALI
55501.11,899.59,344.64,206.21,1.3,1.53,56396.0,264.82,0.24,-0.47,0.27,0.22,0.71,-0.02,0.83,0.94,CALI
55502.14,897.79,347.98,207.13,2.39,0.77,56394.08,266.98,0.08,1.59,1.58,0.97,1.15,-0.36,0.39,0.02,CALI
57863.15,950.88,373.39,201.74,1.88,1.69,59219.81,269.97,-0.04,2.41,2.65,-1.09,0.83,1.47,-0.45,0.86,CALI
58101.18,908.11,335.42,222.09,1.64,-0.17,58985.62,269.63,-0.7,1.07,2.5,2.11,-0.23,0.64,0.66,-0.06,CALI
59617.09,927.49,341.48,225.84,1.07,2.18,60537.48,273.36,1.22,-0.98,-0.21,-0.82,-0.96,-1.28,1.49,0.67,CALI
55502.05,898.21,344.55,206.56,0.68,-0.38,56394.53,266.14,1.62,1.56,2.7,1.34,-1.41,-0.49,0.03,1.1,CALI
57863.26,951.19,372.92,204.27,2.23,-0.1,59220.72,272.37,1.2,1.64,-0.73,1.64,-0.92,0.13,-1.01,0.64,CALI
58958.82,935.36,363.59,207.35,2.28,1.65,59576.96,274.96,2.52,0.07,0.48,-0.21,0.44,-0.76,-0.34,-0.47,CALI
57852.88,931.12,359.26,208.19,2.18,2.02,58737.28,273.2,0.11,0.25,1.02,-0.64,0.69,-1.34,0.3,2.11,CALI
59182.84,935.03,353.04,214.1,1.77,-0.94,59938.58,275.73,1.0,1.78,0.82,-1.32,-0.14,0.85,1.35,0.23,CALI
59385.36,931.15,361.35,209.47,3.79,-1.34,59878.2,274.48,0.88,2.65,0.48,2.09,-0.22,-0.67,0.49,1.22,CALI
55720.64,899.35,319.41,225.43,1.02,0.57,56735.75,267.19,-0.47,0.63,0.95,0.46,0.51,-1.07,-0.65,0.11,CALI
58635.62,929.2,353.72,213.1,2.57,0.31,59676.67,274.01,0.66,0.72,1.93,2.44,0.32,-1.64,0.49,1.74,CALI
59413.2,920.56,346.14,219.45,3.15,0.63,60022.6,275.78,-0.06,-0.31,0.29,0.89,0.51,1.12,0.67,0.94,CALI
57906.41,915.67,361.97,206.75,-0.66,-0.12,59001.23,272.3,0.88,0.18,1.07,2.18,-2.22,-0.23,-0.73,0.71,CALI
57861.95,952.21,372.46,202.4,1.23,0.63,59220.61,270.38,0.02,2.57,-0.29,0.05,0.46,0.2,0.68,0.0,CALI
57017.53,902.68,353.01,206.7,2.69,1.93,57648.82,270.21,0.09,0.69,0.02,0.74,0.46,0.35,-0.64,-1.6,CALI
57390.18,921.42,361.65,205.13,2.04,3.57,58761.61,271.07,-0.54,-0.57,0.34,2.78,0.17,-0.79,1.2,-0.93,CALI
59338.49,940.68,351.53,217.16,0.87,-0.9,59998.36,275.54,2.63,1.49,2.15,1.25,-0.55,0.21,-0.1,1.1,CALI
59339.25,940.62,351.75,215.16,0.91,1.52,60001.15,274.9,1.95,0.7,0.69,1.4,0.84,0.14,-0.45,-0.81,CALI
56628.2,922.84,357.67,202.85,0.99,0.93,57278.94,268.27,1.09,0.65,2.08,1.7,-2.4,1.23,1.71,-0.26,CALI
59210.2,957.56,372.29,203.19,1.17,1.61,60037.7,275.86,0.76,0.8,0.95,0.61,-0.34,-0.42,2.49,2.19,CALI
58103.3,909.92,334.83,225.4,2.74,1.96,58986.81,271.56,0.64,1.71,1.46,0.26,1.64,0.26,1.15,1.09,CALI
57861.74,952.29,370.91,200.96,3.98,2.46,59221.02,270.91,0.47,0.62,-0.2,-0.98,0.41,1.64,-0.88,-0.64,CALI
58101.93,907.53,335.24,225.39,1.48,2.02,58987.15,273.12,0.06,2.16,0.38,-0.05,1.45,1.19,2.44,1.11,CALI
59651.52,964.22,380.4,203.86,1.27,-2.06,61245.31,275.22,-0.09,0.63,-0.19,0.84,1.17,0.37,0.62,0.43,CALI
58632.96,930.84,349.92,214.48,0.97,-0.7,59676.74,273.48,3.44,-1.51,1.5,0.3,-0.33,0.62,0.28,0.89,CALI
54135.65,904.14,356.55,194.15,3.48,1.01,54770.84,262.78,-0.36,0.74,0.27,0.63,-0.53,0.8,0.39,0.72,CALI
55938.13,909.45,347.64,206.09,2.48,0.33,56663.41,267.02,2.74,1.31,0.66,-0.34,0.56,2.26,0.1,-0.48,CALI
54679.52,898.38,354.01,199.18,1.7,-0.3,55369.2,262.63,0.97,-0.09,1.12,3.11,0.36,-0.58,1.22,-0.11,CALI
58634.29,931.4,353.32,215.15,0.01,0.58,59675.5,273.45,0.33,2.96,1.23,1.0,0.07,0.16,-0.66,1.54,CALI
59208.5,958.94,370.6,205.03,1.79,0.45,60038.59,275.11,0.83,0.9,0.07,1.18,2.13,0.63,0.28,1.44,CALI
59040.66,930.83,358.45,210.86,1.39,0.02,60026.5,274.18,1.91,1.45,0.92,0.68,0.56,-0.45,0.31,0.91,CALI
59423.79,950.04,361.63,209.44,1.17,1.02,60548.02,274.17,3.41,-0.67,1.84,1.11,0.65,-0.55,-0.24,0.06,CALI
57787.16,916.32,332.18,225.34,1.66,0.67,59195.52,271.9,0.31,0.79,0.7,0.87,0.47,0.54,0.48,2.23,CALI
57549.99,929.0,363.19,204.53,1.45,-0.11,58470.65,272.05,0.47,0.75,1.3,0.09,-0.51,0.75,0.66,-0.46,CALI
55499.01,897.99,346.96,207.58,1.32,1.54,56394.12,265.85,2.26,0.6,1.37,-0.77,-0.38,0.53,-0.57,0.26,CALI
56673.11,898.45,345.87,210.02,1.21,1.65,57179.69,267.18,1.41,0.39,1.16,-0.28,0.58,-0.26,0.1,0.4,CALI
58822.56,941.8,369.13,206.41,1.95,0.26,60179.06,275.08,2.43,0.59,-1.21,0.46,0.25,-1.16,0.06,0.35,CALI
58877.01,965.18,378.74,203.17,2.56,0.41,60278.97,275.46,-0.04,0.35,0.94,-0.05,-0.23,-0.68,0.13,2.33,CALI
58876.48,967.38,377.43,204.25,1.68,1.44,60278.52,273.38,-0.31,2.69,0.2,1.25,-1.86,-0.09,1.45,0.09,CALI
59468.88,944.6,369.59,204.66,2.21,2.42,60107.9,273.3,1.48,3.46,2.14,1.01,0.52,1.06,0.65,-0.87,CALI
54074.53,893.53,342.72,203.69,3.53,3.01,55292.16,262.41,0.14,2.26,0.5,1.5,-0.18,-0.2,1.33,1.79,CALI
57852.75,930.91,359.57,208.81,1.32,0.38,58737.21,270.22,0.86,1.88,-0.38,1.06,-1.85,-0.19,-1.56,0.75,CALI
59344.31,945.74,356.55,214.13,2.16,0.8,60734.6,274.19,0.86,1.1,1.32,-0.88,-0.31,-1.0,-0.39,1.33,CALI
58094.42,922.93,350.44,215.02,1.68,0.71,58691.91,270.5,0.2,0.72,0.61,-0.81,-1.55,1.69,1.69,1.84,CALI
59467.39,946.84,369.47,206.19,1.64,-0.09,60107.03,276.46,1.84,0.6,0.55,0.7,0.37,0.32,2.56,-0.57,CALI
54077.42,892.83,343.86,202.53,1.85,-0.18,55292.3,263.07,-0.34,-0.59,1.4,2.56,1.68,-0.06,1.22,0.35,CALI
56834.72,910.41,341.69,210.87,0.88,3.61,57509.92,270.28,1.74,1.34,1.57,0.53,1.3,0.02,-0.37,-0.21,CALI
59337.68,941.12,353.95,214.68,2.99,0.07,59999.3,275.31,-0.05,1.08,-0.18,1.25,-1.34,1.64,1.5,0.33,CALI
54139.52,907.32,355.54,195.01,3.17,2.14,54769.79,263.25,1.36,0.12,-0.67,1.27,-0.13,-0.42,0.18,1.61,CALI
57861.56,951.58,370.87,203.25,0.89,2.59,59219.01,271.05,0.39,0.8,0.13,-0.15,1.05,-1.68,-2.43,0.13,CALI
