Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Class
43122.71,841.03,296.46,187.02,0.77,-1.01,44072.26,233.65,1.47,1.65,0.97,BARBUNYA
48159.01,827.9,306.0,202.78,0.41,0.03,48950.01,249.13,-0.24,3.48,0.67,BARBUNYA
46529.85,816.64,290.06,205.55,0.15,1.57,47157.37,243.92,-0.31,0.63,0.6,BARBUNYA
50035.89,847.33,279.7,229.39,0.4,-0.78,50800.99,251.8,0.37,1.92,2.4,BARBUNYA
50946.79,884.95,314.28,207.9,2.79,2.04,52064.54,254.87,0.09,1.49,0.63,BARBUNYA
50949.24,885.11,312.33,207.46,1.16,0.25,52063.86,253.24,-1.56,1.66,0.88,BARBUNYA
50949.07,886.71,314.36,208.16,2.09,-0.2,52062.87,254.35,-0.74,-1.49,2.01,BARBUNYA
49310.67,867.83,301.17,206.57,2.51,1.06,50235.96,249.78,-0.47,0.66,0.64,BARBUNYA
50164.82,892.45,313.28,203.35,1.06,-0.03,51210.46,252.67,2.63,0.34,-0.43,BARBUNYA
47148.8,856.78,301.14,198.48,-1.36,0.91,48092.14,244.09,-0.18,0.18,0.49,BARBUNYA
46772.85,833.89,306.55,197.32,-0.18,-1.12,47447.14,245.56,2.23,0.14,0.88,BARBUNYA
48914.56,895.93,309.12,201.52,1.31,0.87,50025.64,249.68,0.8,1.84,0.54,BARBUNYA
47981.34,807.97,290.21,209.49,0.22,1.25,48451.03,246.04,0.82,0.78,2.12,BARBUNYA
48638.99,875.14,301.92,203.8,1.31,1.58,49595.27,248.64,-0.05,0.88,-1.21,BARBUNYA
45653.71,842.93,303.07,192.16,1.15,-0.32,46600.0,240.99,3.28,0.2,1.18,BARBUNYA
49307.77,867.09,305.02,205.66,1.5,0.1,50236.35,250.65,1.65,1.02,-0.9,BARBUNYA
51513.14,888.1,277.29,236.24,1.23,0.3,52437.52,255.71,1.29,0.25,1.06,BARBUNYA
46528.18,816.42,290.12,207.19,3.06,0.63,47156.36,243.68,0.81,1.76,3.17,BARBUNYA
48165.57,823.86,311.1,200.53,1.59,0.97,48757.42,248.34,2.23,0.67,0.51,BARBUNYA
50681.23,904.29,315.79,207.0,1.26,0.5,51612.0,254.0,-0.4,0.52,-0.07,BARBUNYA
50681.51,907.28,315.13,205.65,0.7,0.4,51614.13,252.87,-0.06,1.06,0.34,BARBUNYA
48830.59,871.32,317.94,195.93,2.01,1.0,49662.15,249.83,1.26,1.16,1.96,BARBUNYA
50711.38,877.96,317.2,204.74,3.03,0.83,51453.14,253.45,0.91,0.14,1.76,BARBUNYA
50166.56,894.53,314.69,205.38,0.39,-0.3,51207.85,253.33,2.4,1.87,0.03,BARBUNYA
49990.57,912.59,329.74,194.14,2.42,-1.23,51284.63,253.62,-0.23,2.02,0.97,BARBUNYA
42010.49,810.6,267.55,202.46,1.09,0.96,43087.49,230.59,0.11,0.72,1.93,BARBUNYA
48162.75,829.7,305.77,205.11,0.81,-0.0,48950.82,248.35,0.01,0.38,1.04,BARBUNYA
45564.6,801.86,293.08,198.41,2.15,0.96,46119.55,241.1,0.99,1.75,1.88,BARBUNYA
47796.01,833.69,278.62,218.17,3.16,1.69,48528.01,247.14,1.08,0.35,1.59,BARBUNYA
50948.59,885.67,314.21,206.7,2.15,1.27,52062.8,256.08,0.8,0.41,0.41,BARBUNYA
47883.1,874.1,328.32,185.19,2.72,2.03,48753.84,247.34,0.65,1.58,2.35,BARBUNYA
50165.92,894.25,312.23,204.58,2.65,-0.18,51209.7,253.49,1.16,2.33,0.14,BARBUNYA
50946.73,883.47,312.75,209.48,3.3,-0.0,52060.8,255.86,1.77,0.33,0.81,BARBUNYA
42011.68,808.84,267.81,201.68,1.22,-0.72,43086.13,229.98,-0.24,2.51,1.92,BARBUNYA
50166.23,893.77,314.49,204.55,0.17,0.23,51207.34,251.23,0.11,0.09,2.03,BARBUNYA
49318.39,886.9,311.0,202.57,1.53,-0.82,50399.46,251.05,1.62,0.23,0.22,BARBUNYA
50167.44,893.8,313.74,204.45,1.94,-0.26,51208.9,251.25,-0.6,0.81,-0.13,BARBUNYA
50797.86,900.95,307.43,209.52,1.41,-0.53,52163.31,255.79,0.11,0.76,1.1,BARBUNYA
47883.94,873.34,327.61,186.62,0.3,-0.25,48752.72,248.69,0.47,0.56,0.45,BARBUNYA
49317.82,886.59,312.26,203.45,2.21,-0.32,50400.0,249.43,0.18,1.38,1.51,BARBUNYA
50165.26,893.65,312.45,204.96,2.07,-0.24,51208.15,252.93,2.24,1.92,0.75,BARBUNYA
47144.9,858.78,293.7,202.3,1.72,1.79,47997.59,244.01,0.82,1.69,0.51,BARBUNYA
47142.63,858.07,297.83,203.21,0.78,1.74,47995.89,244.49,1.49,0.94,0.02,BARBUNYA
49968.05,877.97,314.06,202.74,-0.68,0.97,50785.54,253.26,0.78,1.39,-0.31,BARBUNYA
50036.58,845.63,279.72,228.52,-0.06,1.0,50803.04,251.48,1.19,0.99,1.37,BARBUNYA
50683.54,906.35,313.47,205.07,1.26,0.05,51613.06,252.29,2.55,2.8,1.16,BARBUNYA
50800.27,901.44,309.78,210.23,0.58,-0.32,52163.85,254.31,-0.24,1.12,0.73,BARBUNYA
47667.1,844.77,299.16,202.58,0.45,0.12,48449.67,246.89,0.25,0.66,1.3,BARBUNYA
50949.53,885.51,315.54,207.89,0.21,1.27,52062.19,254.74,0.01,-0.49,-0.03,BARBUNYA
51106.64,885.65,317.09,204.81,0.47,-1.97,51978.81,254.53,1.1,0.46,1.16,BARBUNYA
50947.2,884.89,313.58,209.8,0.7,1.13,52063.41,256.3,0.86,0.77,-0.08,BARBUNYA
46277.07,848.04,301.55,195.5,0.52,1.08,47101.36,243.73,0.42,1.4,0.01,BARBUNYA
50166.33,873.45,308.1,206.42,1.52,-1.19,50937.19,251.96,1.77,1.78,0.24,BARBUNYA
44026.96,814.7,294.38,192.11,1.7,-1.31,44638.5,236.32,0.33,1.11,-0.11,BARBUNYA
49308.91,864.48,303.7,206.76,2.25,1.6,50238.05,250.45,-0.37,0.47,0.98,BARBUNYA
49988.98,911.67,329.5,193.57,1.49,2.78,51284.52,252.98,0.04,0.99,0.85,BARBUNYA
49964.78,879.69,313.87,205.1,1.78,1.35,50785.23,251.36,1.01,0.76,0.85,BARBUNYA
49754.21,868.94,334.12,191.63,1.96,2.15,50782.59,251.63,-0.03,0.36,-0.45,BARBUNYA
48636.98,873.25,301.46,204.85,1.32,1.19,49596.47,248.31,1.26,0.48,1.09,BARBUNYA
48868.16,885.92,312.76,197.19,1.91,0.1,49648.13,249.88,1.76,1.57,2.16,BARBUNYA
48868.69,885.05,314.55,198.79,1.24,1.37,49649.71,246.38,0.47,-0.07,2.08,BARBUNYA
51106.19,886.15,317.6,207.27,1.72,0.05,51980.21,253.98,-0.69,0.11,2.49,BARBUNYA
50486.98,983.31,325.76,199.47,3.03,0.54,51525.97,254.22,-0.21,0.3,0.63,BARBUNYA
48438.13,809.11,299.83,206.38,2.19,0.2,48883.59,248.5,2.19,1.03,0.23,BARBUNYA
51016.39,859.97,326.71,196.98,3.43,0.72,51719.71,253.53,1.05,0.6,1.19,BARBUNYA
48637.75,875.82,303.08,206.37,2.06,0.78,49596.93,249.89,2.79,-0.41,-0.38,BARBUNYA
47004.66,821.46,298.96,199.84,0.58,-0.11,47680.47,243.92,0.77,-0.68,1.33,BARBUNYA
48437.61,809.12,298.31,207.25,1.3,0.33,48882.22,247.22,0.18,3.67,0.9,BARBUNYA
47940.21,853.2,284.36,214.48,1.73,-0.32,48827.3,246.56,0.21,0.65,0.49,BARBUNYA
48159.97,829.49,304.74,204.36,1.11,-0.19,48949.52,248.66,-1.89,1.15,1.8,BARBUNYA
47150.02,856.62,299.0,201.1,1.59,0.93,48092.44,244.24,0.32,0.03,0.76,BARBUNYA
50682.7,906.11,313.93,205.75,0.9,0.73,51612.17,254.01,1.09,-0.17,2.42,BARBUNYA
51015.84,858.96,327.24,197.24,2.67,1.43,51717.46,254.2,1.26,0.27,-0.23,BARBUNYA
45012.07,853.78,299.32,191.87,0.42,-0.43,45841.22,239.29,3.03,0.58,0.94,BARBUNYA
47148.35,857.66,299.6,200.32,1.03,-0.39,48091.08,245.08,0.32,1.64,0.51,BARBUNYA
50487.5,980.56,324.54,197.66,1.71,0.09,51523.44,253.01,1.69,1.61,1.64,BARBUNYA
50684.43,905.95,317.38,203.46,0.99,0.72,51613.74,254.28,1.51,0.23,0.65,BARBUNYA
47940.35,854.7,284.58,214.51,1.56,1.5,48828.26,246.73,0.71,-0.31,0.1,BARBUNYA
48638.45,872.17,300.88,206.28,0.17,1.84,49595.32,249.01,-0.76,-1.32,-0.59,BARBUNYA
49991.34,911.21,328.25,192.56,2.04,1.49,51283.87,252.8,0.93,3.1,0.1,BARBUNYA
49775.6,859.2,301.12,212.09,2.63,-0.61,50590.59,251.9,-1.13,1.54,2.25,BARBUNYA
47941.49,854.02,286.46,214.49,1.99,1.95,48828.05,245.5,0.96,-0.71,1.27,BARBUNYA
50575.8,858.27,312.63,206.14,0.55,0.26,51389.94,253.57,-0.67,1.26,0.39,BARBUNYA
46279.63,847.13,300.37,196.94,1.65,1.17,47101.11,243.06,1.99,0.45,-0.71,BARBUNYA
46529.49,814.5,290.84,206.58,1.92,1.23,47155.48,244.28,0.45,0.7,2.02,BARBUNYA
49968.63,880.62,313.12,202.67,-0.29,-0.07,50786.88,252.9,2.07,0.53,1.71,BARBUNYA
45651.11,840.25,301.83,193.63,2.39,0.89,46602.05,241.06,-1.15,0.3,1.6,BARBUNYA
43124.29,838.68,296.12,186.63,2.8,1.1,44072.46,235.72,0.9,0.1,0.51,BARBUNYA
47142.23,859.91,295.83,203.41,1.76,0.54,47996.1,245.2,2.1,-0.26,0.77,BARBUNYA
48639.13,874.64,302.16,204.69,-0.06,1.54,49595.01,249.67,0.75,0.29,-0.91,BARBUNYA
48915.16,895.42,309.99,201.56,2.5,1.28,50028.96,250.3,0.39,1.0,1.88,BARBUNYA
46772.94,832.71,306.39,195.85,2.01,1.62,47446.26,243.34,0.56,1.53,2.0,BARBUNYA
47980.46,807.7,290.78,211.17,1.43,1.02,48453.38,248.17,-0.95,1.18,0.45,BARBUNYA
46276.24,844.22,301.17,195.8,2.99,-0.24,47101.72,243.97,0.78,0.29,0.89,BARBUNYA
48829.74,871.31,318.39,197.1,2.24,0.67,49662.55,250.01,1.76,0.49,-0.02,BARBUNYA
51511.71,887.73,275.69,236.33,1.82,-1.19,52436.79,254.72,-1.33,2.37,2.47,BARBUNYA
49975.66,873.68,312.24,204.53,1.26,1.84,50698.94,250.68,1.56,0.13,-0.34,BARBUNYA
49966.64,877.94,313.03,202.88,0.62,1.16,50787.6,251.41,0.87,-0.17,1.95,BARBUNYA
51107.79,885.62,318.74,207.51,1.33,0.47,51977.87,254.6,0.22,1.83,1.91,BARBUNYA
50710.89,877.87,315.87,203.61,1.06,1.85,51453.11,253.41,0.22,2.35,2.37,BARBUNYA
48637.3,873.73,302.29,202.31,0.73,1.49,49541.44,248.64,0.8,1.13,2.16,BARBUNYA
50948.43,883.86,313.65,208.41,2.12,0.41,52061.79,254.72,1.44,1.2,-0.22,BARBUNYA
48913.77,894.31,310.5,202.36,1.11,0.67,50028.17,249.26,1.89,1.58,0.57,BARBUNYA
50036.87,848.51,278.57,227.46,1.43,1.44,50802.92,253.68,1.53,0.59,0.36,BARBUNYA
43122.58,837.11,295.27,184.9,0.83,0.25,44073.53,235.67,1.12,0.25,0.54,BARBUNYA
47794.28,831.57,280.86,219.03,0.68,-0.38,48528.06,246.38,1.68,0.83,1.66,BARBUNYA
51511.62,886.92,276.65,238.2,0.2,2.39,52434.46,254.62,0.24,-0.34,-0.86,BARBUNYA
47668.63,845.64,299.99,201.39,2.18,1.37,48449.19,245.81,-0.18,2.13,-0.24,BARBUNYA
50487.47,983.32,325.08,198.4,1.79,2.0,51526.3,252.87,1.51,2.37,-0.57,BARBUNYA
49317.06,888.41,309.76,201.72,3.45,2.35,50401.35,251.7,1.1,0.03,-1.16,BARBUNYA
48830.02,870.47,318.95,196.64,1.83,2.98,49661.4,249.5,-0.81,1.19,1.95,BARBUNYA
50167.22,893.45,312.67,205.71,2.91,-1.14,51209.6,252.0,0.9,-0.17,3.71,BARBUNYA
47981.42,808.01,292.45,209.92,-0.45,0.79,48450.87,246.16,1.93,2.02,0.16,BARBUNYA
46773.0,834.68,305.59,195.76,2.08,1.58,47445.2,243.73,2.62,0.77,1.24,BARBUNYA
48165.32,822.67,308.85,197.1,1.78,0.58,48759.3,247.39,0.72,0.19,0.31,BARBUNYA
46773.59,833.41,304.39,196.26,-0.27,-0.36,47446.59,243.9,1.11,0.43,1.7,BARBUNYA
50574.24,858.89,314.52,205.04,0.4,0.33,51390.12,254.93,1.33,-0.32,-1.32,BARBUNYA
49166.1,856.97,295.15,213.81,0.33,1.88,50168.46,250.33,-0.8,-0.25,-0.53,BARBUNYA
48636.48,872.9,300.12,205.64,4.16,-0.57,49595.7,248.52,0.25,1.41,-0.79,BARBUNYA
47884.87,873.09,328.56,185.32,2.39,0.36,48752.1,246.03,0.89,0.27,-0.55,BARBUNYA
49976.29,871.52,314.17,202.53,1.45,0.45,50699.33,250.51,-0.21,0.71,1.24,BARBUNYA
48828.28,871.86,320.44,194.62,1.85,-0.27,49660.54,248.88,1.52,0.84,1.9,BARBUNYA
51105.11,886.1,317.54,207.63,1.04,2.34,51980.86,254.48,3.08,2.57,2.03,BARBUNYA
48159.28,828.68,305.25,203.71,0.92,0.78,48949.69,250.19,0.1,-0.64,-0.42,BARBUNYA
50034.64,846.88,280.2,228.43,-0.09,-0.23,50801.88,251.89,0.67,1.3,-0.2,BARBUNYA
44026.94,815.73,292.45,192.37,-0.52,1.09,44639.86,236.27,-0.14,0.15,2.14,BARBUNYA
45012.15,854.85,298.64,191.03,0.34,-0.23,45841.71,241.44,0.07,1.93,0.32,BARBUNYA
50980.18,882.99,322.83,200.27,2.34,-0.02,51804.0,254.53,2.01,-0.37,-0.37,BARBUNYA
46774.13,834.52,305.67,195.0,-0.01,1.31,47447.99,242.28,1.31,1.59,1.41,BARBUNYA
48161.49,830.03,303.18,202.43,1.26,0.52,48949.57,248.06,0.57,1.93,0.02,BARBUNYA
43122.55,838.19,294.42,186.45,2.01,-0.48,44074.23,234.62,0.37,1.16,-0.48,BARBUNYA
44026.76,813.19,293.17,192.29,1.62,0.88,44637.43,236.79,1.27,1.99,1.23,BARBUNYA
41487.18,760.72,284.18,186.75,2.11,0.05,42005.22,229.72,0.88,1.59,0.17,BARBUNYA
47666.23,845.46,300.62,202.77,0.87,2.21,48451.37,245.42,1.12,-0.35,1.96,BARBUNYA
45652.03,841.38,304.2,191.13,2.21,0.67,46600.54,240.28,0.64,-0.08,1.59,BARBUNYA
44922.85,817.64,280.11,203.75,0.82,0.77,45771.57,240.41,2.53,0.12,1.12,BARBUNYA
49964.94,878.81,313.66,202.94,3.03,0.93,50788.86,251.7,0.62,-1.02,0.26,BARBUNYA
49966.43,878.15,312.01,202.79,0.39,1.19,50788.82,252.27,0.44,0.89,1.36,BARBUNYA
47939.76,855.0,284.0,216.45,1.06,1.08,48829.06,246.97,2.65,1.34,-1.02,BARBUNYA
43148.56,800.18,274.2,201.23,-0.07,0.5,43811.24,232.7,0.85,1.63,1.27,BARBUNYA
51014.1,858.53,327.76,198.57,1.76,0.03,51717.93,254.27,0.53,0.37,0.23,BARBUNYA
50484.74,984.06,324.24,198.4,1.59,1.89,51524.6,253.87,-0.79,0.45,-1.56,BARBUNYA
47981.68,809.72,291.47,208.91,2.21,-0.11,48450.3,245.43,-1.51,1.74,1.68,BARBUNYA
48165.93,825.22,312.14,199.08,2.91,0.24,48756.68,248.31,-1.12,0.08,1.23,BARBUNYA
50710.77,876.2,315.22,202.97,0.27,1.42,51455.28,254.24,-0.05,0.73,0.5,BARBUNYA
46278.49,844.93,299.36,196.1,0.74,0.82,47102.91,243.25,1.81,-0.48,2.06,BARBUNYA
46772.74,834.29,305.12,196.4,2.16,-0.03,47447.01,244.03,-0.25,0.06,1.15,BARBUNYA
51511.85,890.2,277.35,237.54,1.21,0.74,52434.84,257.06,0.69,1.66,0.91,BARBUNYA
47980.12,808.91,291.56,210.5,0.99,1.07,48450.76,247.92,2.45,1.69,0.08,BARBUNYA
46279.8,848.15,299.88,198.02,1.9,0.13,47101.62,240.64,1.04,-0.48,0.03,BARBUNYA
48160.01,828.8,305.71,202.67,2.52,2.67,48949.41,248.54,1.09,0.41,1.21,BARBUNYA
50574.48,858.04,314.54,205.85,2.66,1.36,51389.2,252.97,0.93,1.61,1.9,BARBUNYA
48915.64,894.96,309.62,202.92,1.53,0.56,50027.39,250.19,1.59,0.86,2.01,BARBUNYA
43145.78,800.17,272.44,200.55,1.27,0.8,43811.87,235.92,0.23,-0.7,2.12,BARBUNYA
50977.19,881.37,323.35,199.87,1.87,0.11,51804.77,255.83,1.05,1.35,2.08,BARBUNYA
43145.81,798.6,273.38,202.67,1.39,1.32,43812.31,234.24,1.91,-0.1,0.18,BARBUNYA
46775.49,834.29,305.75,195.31,1.07,2.33,47447.55,242.55,-0.64,0.01,3.34,BARBUNYA
49314.98,886.71,309.3,202.74,2.16,0.91,50400.58,250.42,0.07,1.38,-0.48,BARBUNYA
50711.99,875.69,315.15,203.36,3.07,0.02,51454.37,254.61,-1.0,0.82,1.34,BARBUNYA
46277.56,846.39,300.66,197.63,1.16,1.59,47100.6,244.9,1.32,0.95,-0.61,BARBUNYA
44026.9,812.21,294.22,191.53,0.48,1.32,44639.41,235.11,1.27,0.51,-0.83,BARBUNYA
48438.77,809.54,295.4,206.63,1.84,1.87,48883.03,248.65,2.07,1.79,1.09,BARBUNYA
47982.1,809.32,290.72,210.03,1.1,1.74,48450.58,246.44,0.2,0.85,-0.46,BARBUNYA
45564.68,801.56,297.17,194.98,1.03,-0.81,46119.48,240.51,1.51,-0.09,0.63,BARBUNYA
49964.96,877.97,314.37,202.95,0.91,-0.35,50787.59,252.35,0.0,-0.01,2.0,BARBUNYA
49777.07,862.52,299.88,211.43,1.24,0.45,50590.84,251.79,-0.65,1.77,1.91,BARBUNYA
48831.23,872.15,319.18,195.86,0.79,2.21,49661.54,248.42,-0.86,1.38,-0.2,BARBUNYA
45563.91,801.99,296.72,196.54,0.42,-0.67,46120.17,241.62,0.27,1.58,1.4,BARBUNYA
49776.11,861.27,301.38,212.17,1.64,1.24,50589.79,251.42,1.5,1.07,0.17,BARBUNYA
42013.09,809.87,266.59,200.59,1.64,-0.03,43086.37,230.32,0.45,1.79,2.06,BARBUNYA
51331.67,889.53,332.68,198.19,1.3,0.35,52284.84,255.38,0.44,0.27,0.72,BARBUNYA
50166.16,893.71,314.13,204.31,0.65,0.65,51207.5,253.02,1.95,0.07,0.26,BARBUNYA
49166.44,856.24,294.05,214.09,1.51,0.52,50168.86,251.14,1.18,0.77,2.81,BARBUNYA
49776.78,860.55,301.89,212.77,0.95,1.43,50589.08,251.28,-0.82,1.14,2.16,BARBUNYA
44922.89,815.47,282.07,202.82,2.48,2.07,45771.42,241.57,0.4,1.44,3.82,BARBUNYA
49315.5,887.23,310.71,204.1,3.45,1.1,50400.15,248.88,0.56,1.01,1.07,BARBUNYA
47669.36,843.98,298.68,201.54,0.86,2.21,48449.68,246.73,-0.82,0.1,0.81,BARBUNYA
50033.39,845.66,276.81,229.42,-1.36,0.15,50800.93,253.32,2.03,0.52,1.44,BARBUNYA
48157.5,829.08,304.88,202.71,0.85,0.89,48947.66,247.7,1.46,1.6,0.72,BARBUNYA
48914.07,894.9,310.33,201.38,0.81,0.17,50026.63,250.74,1.66,1.51,-2.41,BARBUNYA
48638.88,874.59,302.48,204.09,0.82,0.48,49542.36,247.56,0.65,2.06,-0.77,BARBUNYA
49974.83,872.75,312.84,202.82,2.55,2.92,50699.76,251.19,0.34,-0.1,-1.81,BARBUNYA
49992.19,912.71,331.01,194.66,1.91,2.7,51284.97,252.33,-0.34,2.31,0.65,BARBUNYA
47668.87,845.7,300.25,202.04,1.12,1.04,48451.5,244.99,0.5,1.16,1.7,BARBUNYA
47142.73,859.84,297.05,203.71,-0.14,-0.31,47995.63,245.49,1.94,1.1,-1.31,BARBUNYA
45653.68,841.06,305.03,190.92,0.63,-0.16,46600.25,240.3,1.16,3.37,1.78,BARBUNYA
46529.23,817.28,286.94,204.11,2.44,0.33,47155.67,244.14,2.06,-0.28,1.72,BARBUNYA
49776.74,860.7,300.92,213.47,0.39,1.2,50589.0,249.9,-0.29,0.15,0.7,BARBUNYA
47980.06,808.91,292.15,210.9,1.93,0.63,48450.82,247.13,-1.0,0.79,1.59,BARBUNYA
46277.08,846.64,301.12,198.26,1.43,0.14,47102.64,243.74,1.88,-0.12,0.31,BARBUNYA
51511.94,886.99,276.54,236.47,0.79,1.76,52434.66,254.89,0.32,1.08,1.87,BARBUNYA
46277.73,845.8,299.95,195.0,1.94,-0.47,47101.31,242.03,0.03,1.18,3.25,BARBUNYA
44027.73,813.74,293.89,192.79,2.65,0.79,44638.57,234.69,-0.41,2.45,0.47,BARBUNYA
49991.2,912.77,328.35,193.88,2.2,-0.63,51284.62,251.05,1.21,0.46,3.86,BARBUNYA
46530.7,815.96,290.05,205.94,1.01,0.93,47154.71,242.97,1.19,0.49,-0.38,BARBUNYA
49318.09,885.62,308.75,202.08,-0.55,1.55,50398.64,249.28,0.68,-1.24,0.8,BARBUNYA
44925.22,817.02,282.69,203.34,0.72,0.68,45770.57,238.79,0.32,0.52,1.84,BARBUNYA
50976.95,880.35,323.86,201.19,1.1,0.59,51803.93,254.14,1.84,1.52,0.93,BARBUNYA
41488.08,759.26,283.08,187.31,-0.29,0.55,42004.35,229.8,-0.96,0.75,0.62,BARBUNYA
50167.35,874.34,311.3,206.4,0.64,0.47,50936.26,252.46,-1.3,0.64,1.14,BARBUNYA
51108.08,885.98,318.84,203.96,1.04,-0.55,51977.47,256.09,0.81,0.67,0.93,BARBUNYA
48636.85,873.66,303.6,204.51,2.17,1.12,49595.4,249.7,-0.72,1.49,1.1,BARBUNYA
47003.77,822.23,300.96,199.41,1.51,1.01,47681.5,245.43,1.4,1.59,-0.39,BARBUNYA
49754.41,867.51,331.74,191.2,1.41,-1.23,50782.61,251.0,1.14,0.69,1.17,BARBUNYA
49991.23,910.44,329.23,190.96,2.59,-1.59,51284.63,251.71,2.06,1.52,1.52,BARBUNYA
50710.61,878.54,316.18,203.0,1.65,0.46,51454.6,253.43,0.73,2.7,1.82,BARBUNYA
46773.95,833.09,307.37,196.12,1.45,0.02,47447.52,243.68,1.36,0.66,0.84,BARBUNYA
50713.22,877.46,318.41,203.98,0.81,1.25,51453.32,252.88,0.56,0.61,-0.08,BARBUNYA
49973.8,872.95,314.95,203.9,1.56,-0.25,50699.13,252.13,-0.35,0.13,-0.48,BARBUNYA
45565.23,801.79,295.33,196.27,3.16,0.86,46120.6,241.26,1.53,1.29,0.78,BARBUNYA
47668.16,847.65,299.09,204.12,1.61,1.7,48449.77,247.14,-0.15,2.55,1.73,BARBUNYA
50485.57,981.81,324.74,199.26,0.14,0.23,51524.6,254.96,1.63,-1.28,0.72,BARBUNYA
48638.0,873.88,304.04,202.76,1.0,2.55,49542.93,249.61,1.25,1.09,2.09,BARBUNYA
49974.97,872.03,312.66,203.76,0.97,2.59,50700.05,252.91,-2.15,1.32,0.91,BARBUNYA
48869.14,884.79,313.54,199.02,1.41,1.03,49647.82,249.04,1.15,0.41,1.82,BARBUNYA
48637.9,873.96,303.85,205.22,3.2,1.23,49541.53,248.73,1.42,1.68,1.54,BARBUNYA
47979.14,806.28,290.97,209.86,1.48,1.03,48451.02,248.74,1.21,0.65,1.62,BARBUNYA
45562.68,802.77,294.64,196.45,0.41,0.82,46121.01,243.54,0.88,1.04,2.27,BARBUNYA
51013.39,858.83,328.6,198.68,3.7,2.3,51718.38,255.98,1.49,-0.31,1.96,BARBUNYA
48165.36,824.64,310.09,199.24,1.06,1.04,48758.83,247.47,-0.3,1.0,-0.44,BARBUNYA
49974.68,874.96,314.2,204.07,1.37,-0.29,50699.93,253.43,0.97,1.61,1.51,BARBUNYA
49165.96,854.48,293.12,213.89,2.81,1.05,50168.1,251.14,0.92,1.04,0.88,BARBUNYA
48160.6,829.52,303.92,202.93,1.32,1.86,48949.01,247.18,-0.55,2.91,-0.33,BARBUNYA
49974.71,872.72,315.21,202.37,1.29,-0.4,50697.67,254.07,1.15,-1.06,1.15,BARBUNYA
47150.18,857.18,297.63,199.59,2.23,0.99,48091.07,245.73,0.76,1.02,0.34,BARBUNYA
49967.03,879.87,310.53,203.16,2.55,0.13,50787.77,254.45,2.14,1.19,0.73,BARBUNYA
47940.59,857.07,283.87,213.9,1.79,-0.2,48828.69,246.6,1.11,2.18,1.25,BARBUNYA
49975.87,873.87,314.49,203.86,2.75,0.59,50698.89,252.47,0.47,-0.18,1.7,BARBUNYA
50977.36,882.81,323.27,200.78,2.7,0.32,51805.09,253.41,0.07,1.92,2.08,BARBUNYA
48163.15,825.34,309.73,198.24,2.77,3.31,48757.39,247.78,-0.2,1.0,0.55,BARBUNYA
47148.17,857.64,300.76,198.91,1.39,0.27,48091.03,242.93,-0.43,1.76,-1.15,BARBUNYA
47149.36,858.1,298.95,202.48,0.63,0.43,48090.97,243.15,1.01,0.09,0.47,BARBUNYA
48828.89,871.65,317.64,197.44,0.04,0.24,49660.15,250.34,1.5,1.23,0.65,BARBUNYA
47667.68,848.32,297.83,203.04,-0.43,0.77,48448.35,246.64,-0.2,2.47,1.7,BARBUNYA
50948.18,885.17,313.69,209.14,0.03,1.47,52062.42,255.15,-1.85,1.24,0.87,BARBUNYA
50712.43,876.4,317.85,203.95,-0.27,1.36,51454.04,254.1,-0.42,0.18,-0.16,BARBUNYA
51107.29,884.99,315.73,208.5,0.61,0.98,51978.4,255.03,-0.12,0.04,0.02,BARBUNYA
50166.09,872.95,308.82,207.03,-0.12,1.26,50936.15,252.05,1.22,2.07,2.24,BARBUNYA
44028.59,814.64,296.16,193.1,1.09,0.2,44638.63,237.1,-0.18,1.12,2.9,BARBUNYA
48830.45,870.8,320.33,196.53,1.36,-0.06,49661.6,249.21,0.37,0.17,0.85,BARBUNYA
49991.6,912.69,331.27,195.04,2.18,0.41,51283.92,253.25,1.82,0.13,2.14,BARBUNYA
47151.31,856.47,298.73,199.43,1.37,1.41,48089.92,244.8,-1.27,0.66,0.82,BARBUNYA
48639.16,873.43,302.49,204.12,1.44,0.78,49595.42,248.2,1.41,2.71,1.69,BARBUNYA
45651.71,841.72,304.92,190.87,1.77,2.06,46602.84,240.6,-0.22,0.46,1.42,BARBUNYA
49316.6,885.84,312.45,203.14,2.29,0.52,50400.59,251.05,0.42,-0.0,0.66,BARBUNYA
42011.06,811.41,265.1,200.17,2.56,0.11,43086.58,232.28,0.61,1.1,1.7,BARBUNYA
49310.57,867.49,305.16,203.39,1.08,-1.17,50235.94,251.88,-0.8,2.22,-0.03,BARBUNYA
47148.95,857.61,300.77,199.24,2.05,-0.78,48090.78,245.95,1.89,1.17,-2.74,BARBUNYA
46277.06,845.43,299.84,197.43,0.58,1.31,47102.75,242.31,0.36,0.66,2.6,BARBUNYA
50036.78,845.94,278.66,229.27,2.34,1.15,50801.89,252.78,1.87,0.2,0.75,BARBUNYA
50976.14,883.02,322.5,201.38,1.56,2.0,51805.57,254.39,0.33,2.49,-0.95,BARBUNYA
50712.54,877.19,314.94,204.63,2.19,-0.21,51456.08,255.32,0.33,1.67,0.0,BARBUNYA
50035.24,847.33,278.98,229.12,2.1,0.72,50802.1,252.23,-0.54,0.74,2.89,BARBUNYA
